periodo,proveedor,track_code,ambito,tipo_servicio,name,main_category,sub_category,category,alto,ancho,largo,peso_aforado,peso_fisico,peso_facturable,tarifa
202509,BoxFast,BFX45271077922X,2,72hs,SG Musical Indian Bamboo Pipe Combo G+E+F+D Scale | flute indian bamboo bansuri flute for beginners scale flute bansuri In...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,87,36,92,96.05,3.46,96.05,13100
202509,BoxFast,BFX48329234198X,3,72hs,IND FIRST CHOICE Concrete Mixer Machine | Electric Concrete Mixture Machine (200 liter),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,24,75,75,45,19.7,45,11150
202509,BoxFast,BFX41878076169X,1,48hs,Pearl Professional MIC Holder Code 16 | MIC Clamp | MIC Clip | for Cordless Microphone | Pack of 5,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,78,56,16,23.3,24.61,24.61,5050
202509,BoxFast,BFX47232179334X,1,24hs,"Tech-lobby® Sterio Sound Amplifier with USB,AUX,MIC,BLUTHOOTH,AV,2RC-Build in BLUTHOOTH with 4440 Double IC Circuit Power ...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,96,47,54,81.22,2.55,81.22,15750
202509,BoxFast,BFX42536861018X,1,24hs,Xstep Portable Recording USB Wireless Karaoke Microphone Mini Speaker Headphone Dynamic Mike Kids KTV Mic (Blue),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,97,62,83,166.39,4.28,166.39,15750
202509,BoxFast,BFX42755617141X,1,48hs,Darahs Power Supply Adapter Compatible with Casio LAD-6,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,76,41,62,64.4,10.8,64.4,12600
202509,BoxFast,BFX46988493089X,1,48hs,Star House New Model Guitar Bag Royal Black Color,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,114,51,58,112.4,24.42,112.4,12600
202509,BoxFast,BFX46671587619X,1,72hs,Novation Launchpad X,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,65,50,101,109.42,19.06,109.42,10500
202509,BoxFast,BFX48843866418X,3,72hs,"Da.Beatz. Um6 6 Channel Stereo Echo Audio Mixer With Usb And Bluetooth For Parties , Stage , Effects , Weddings , Diwali ,...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,4,61,65,5.29,26.05,26.05,7450
202509,BoxFast,BFX47338516264X,1,24hs,HRB MUSICALS® Set of Acoustic Guitar Bridge Pins Saddle Nut (Black),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,74,72,99,175.82,29.83,175.82,15750
202509,BoxFast,BFX47254020804X,2,72hs,Aone India Damru Hand Percussion Indian Musical Instrument in Brass for Kids,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,14,57,103,27.4,20.88,27.4,6000
202509,BoxFast,BFX46844946916X,3,72hs,Generic Maple Violin Bridge 4/4,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,14,4,115,2.15,14.05,14.05,4650
202509,BoxFast,BFX49968010865X,3,48hs,INSIGNIA LABS - Condenser 9mm Microphone Sound Sensor-10PCS,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,34,44,85,42.39,14.85,42.39,12300
202509,BoxFast,BFX48807195424X,3,24hs,VAULT GA10 Guitar Amplifier (10 Watts),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,102,72,70,171.36,9.83,171.36,24400
202509,BoxFast,BFX45085460876X,3,72hs,SG Musical - 1 Set of 4 Pcs Guitar String Guitar Accessories Bass Guitar Parts 4 Steel String Guitar Accessoriess - RR06,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,64,52,66,73.22,10.34,73.22,16300
202509,BoxFast,BFX44327020010X,3,48hs,kh UHF Wireless Microphone System with Handheld Transmitter Receiver 500-950MHz 3.5mm Plug with 6.35mm (Handheld Mic for S...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,118,23,28,25.33,20.32,25.33,8950
202509,BoxFast,BFX45884281028X,2,72hs,HOJI  Fully Metal Microphone Stand | Heavy Quality | Extendable 2 Step Table Desktop Microphone Stand Holder Mic Clip| Stu...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,105,49,101,173.22,18.66,173.22,13100
202509,BoxFast,BFX43730363959X,1,72hs,Ahuja GMB-6C Microphone Stand,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,68,30,85,57.8,9.62,57.8,10500
202509,BoxFast,BFX49967125318X,2,24hs,SHOPEE 1-Pack Black Universal Microphone Clip Holders with 5/8-Inch Male to 3/8-Inch Female Nut Adapters for Handheld Micr...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,82,36,106,104.3,3.65,104.3,19700
202509,BoxFast,BFX44188409252X,3,48hs,ACESQUARE Design 2 Handheld Microphone Mic with Audio Recording Bluetooth Speaker & Karaoke Feature for All Android Smartp...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,41,20,86,23.51,17.39,23.51,7800
202509,BoxFast,BFX49037278519X,2,48hs,"GT Manufacturers Professional Ektaraa Wooden For Indian Folk And Classic Music, 18 Inches (Dark Brown)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,12,51,60,12.24,22.21,22.21,6300
202509,BoxFast,BFX42972410445X,2,48hs,SoundAxe® 6Pc Mega Corner Bass Trap Diffuser | 24”x12”x12” | 2X Bass Diffusion | Acoustic Foam + Wood | Low Frequency Bass...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,49,17,39,10.83,16.8,16.8,5400
202509,BoxFast,BFX46929406026X,1,24hs,"Universal Microphone Shock Mount, Mic Clip Holder Mount for Diameter 47mm-53mm Mic Anti Vibration Adjustable High Isolatio...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,72,37,119,105.67,0.21,105.67,15750
202509,BoxFast,BFX40288267046X,2,48hs,Neowood Guitar Tuning key set,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,23,76,90,52.44,8.54,52.44,15750
202509,BoxFast,BFX43367947926X,2,48hs,EASYSHOP Pro Professional Collar Mic for YouTube Grade Lavalier Microphone Easy Clip On System ­ Perfect for Recording Voi...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,28,61,106,60.35,23.38,60.35,15750
202509,BoxFast,BFX41593461985X,1,72hs,Mexa for casio ctx8000in / ctx9000in / ctx870in keyboard bag padded quality with dust cover.,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,89,78,64,148.1,0.41,148.1,10500
202509,BoxFast,BFX40851618880X,1,24hs,MUSTANG Dust Cover for all 61 keys Keyboards.,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,109,3,8,0.87,14.16,14.16,4500
202509,BoxFast,BFX43812596179X,2,24hs,KRK Rokit 8 G4 Powered Studio Monitors (Pair),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,100,77,13,33.37,13.18,33.37,10100
202509,BoxFast,BFX48447282798X,3,48hs,DEVICE OF URBAN INFOTECH BM800 Condenser Microphone Full Set with 48V USB Phantom Power Supply Professional Studio Recordi...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,47,29,86,39.07,19.6,39.07,11150
202509,BoxFast,BFX47591403564X,3,72hs,Electronic traders AHUJA DPA-370 30W PA Amplifier with Built-in Player,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,72,66,31,49.1,3.84,49.1,11150
202509,BoxFast,BFX47555954545X,2,48hs,Pal Music House Imported 1 Violin Fiddle Fingerboard Intonation Chart Stickers Fingering Labe.,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,116,76,14,41.14,18.68,41.14,9900
202509,BoxFast,BFX47637790990X,3,72hs,SG Musical SGM-Y7 Guitar Plectrum Multicolor 0.71mm (pcs 3) Guitar Pick,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,72,49,95,111.72,28.41,111.72,16300
202509,BoxFast,BFX47861401876X,3,48hs,"VEGUE Wireless Lavalier Microphone System, 2.4GHz Dual Channel Wireless Lapel Mic with Noise Cancellation for DSLR Camera...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,37,50,76,46.87,11.22,46.87,13400
202509,BoxFast,BFX40894518741X,3,48hs,"Kadence Heart Beat Cajon Box + (Free Online Learning Course) Imported Birchwood Body - Percussion Box, With Adjustable sna...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,42,61,17,14.52,10.19,14.52,5600
202509,BoxFast,BFX43928143361X,2,48hs,ALLEN & HEATH K2,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,88,20,62,36.37,0.95,36.37,9000
202509,BoxFast,BFX41466089863X,1,72hs,"Mahalo Ukuleles Designer Series, Right Handed, Blue Burst, Soprano (MD1HA bub)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,55,16,59,17.31,1.82,17.31,3600
202509,BoxFast,BFX42702095268X,3,24hs,"D'Addario, Acoustic Guitar Str, Phosphor Bronze .010-.047 - Set EJ15",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,101,29,5,4.88,27.95,27.95,11150
202509,BoxFast,BFX41372864797X,2,48hs,Ernie Ball 2623 7-String Super Slinky Nickel Wound Set (09-52),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,104,39,75,101.4,29.27,101.4,15750
202509,BoxFast,BFX41141006878X,3,72hs,"Aliyes Distinctive Artistic Violin Set Designed for Beginners/Students/Kids with Hard Case,Bow,Rosin,Extra Strings (4/4/Fu...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,6,60,51,6.12,0.27,6.12,3700
202509,BoxFast,BFX42378734992X,2,48hs,Vic Firth Drumstick American Classic 5A Nylon Vic Grip,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,88,22,106,68.41,27.03,68.41,15750
202509,BoxFast,BFX42137081784X,2,72hs,"Kazoo Instrument Kazoo, Not Easy To Damage for Instrument Lovers Beginner Practice Professionals(Red)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,46,46,18,12.7,5.3,12.7,3750
202509,BoxFast,BFX47263682883X,3,72hs,Vault EA40-CE 41 inch Premium Solid Spruce-Top Cutaway Electro Acoustic Guitar (Natural),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,63,2,103,4.33,16.88,16.88,5600
202509,BoxFast,BFX49991038511X,2,72hs,"Rode BOOMPOLE Boompole Microphone Boom Arm, Black",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,33,4,5,0.22,20.38,20.38,5250
202509,BoxFast,BFX42932154653X,1,72hs,Ultimate Brass cymbals gold 14 inch 1 pair,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,45,78,93,108.81,10.84,108.81,10500
202509,BoxFast,BFX47585137806X,1,24hs,Baritone Case for Double Padded Bag/Cover/Case for All Bass Guitars of Yamaha Pacifica/Vault/Fender/Hobner/Gibson Squier B...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,41,69,95,89.58,15.92,89.58,15750
202509,BoxFast,BFX46213508800X,1,72hs,"Acoustika® Soundproofing Acoustic Panels | 4x2 Feet 3"""" Thick | Rockwool ProRox SL 950 NRC=1 [SET OF 4] (Black)""""",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,7,70,52,8.49,18.86,18.86,3600
202509,BoxFast,BFX47289304058X,1,72hs,Classical musical instruments tongue drum hand pan 6 inch tune in (F) scale,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,95,27,37,31.64,5.9,31.64,5400
202509,BoxFast,BFX44813704549X,2,24hs,"Keyboard Bag Case Cover for Yamaha PSR- E363, E373, E463, E473, I425, I455, I400, I500 with Front Pocket - Black",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,19,42,21,5.59,29.83,29.83,9000
202509,BoxFast,BFX42534733375X,1,72hs,Ghungru Brass Bells 100+100 For Kathak Ghungroo Pair Indian Classical Dance,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,46,55,44,37.11,6.2,37.11,6000
202509,BoxFast,BFX43953341336X,1,24hs,Latin Percussion LP193 Click Hi-Hat Tambourine,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,24,22,82,14.43,0.41,14.43,4500
202509,BoxFast,BFX49658245946X,3,72hs,Kala MK-S Soprano Ukulele,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,21,60,89,37.38,28.33,37.38,9300
202509,BoxFast,BFX46392657113X,2,72hs,"Syskonics Metal Clip, 5/16inch (8mm) Dia Lapel/Lavalier Microphone Tie Clip Black for Lavalier Microphone System (1 Piece)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,46,56,26,22.33,12.93,22.33,5250
202509,BoxFast,BFX47858119655X,3,24hs,Xcluma GY-MAX4466 electret microphone amplifier MAX4466 adjustable amplifier module,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,111,34,6,7.55,12.02,12.02,7000
202509,BoxFast,BFX41484461284X,3,72hs,"Shiv'z Muzic Flute, F natural medium, BUDGET Bansuri, 15 inches (with Written Manual & Bag)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,114,36,70,95.76,8.34,95.76,16300
202509,BoxFast,BFX44457364618X,3,24hs,"D'Addario Tour-Grade 9v Battery, 2 pack",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,47,26,72,29.33,0.87,29.33,11150
202509,BoxFast,BFX49336886699X,1,72hs,"Ve CREATION Leather Guitar Strap for BASS,ELECTRIC,ACOUSTIC,HEAVY GUITARS, 2.5 inch wide With Mesh Fabric Wrapped Foam sof...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,62,65,118,158.51,08.01,158.51,10500
202509,BoxFast,BFX47160311354X,3,48hs,Akai Professional LPK25 | 25-Key Ultra-Portable USB MIDI Keyboard Controller for Laptops,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,119,79,93,291.43,11.86,291.43,19550
202509,BoxFast,BFX48847377875X,1,72hs,"Alto Professional TX310 – 350W Active PA Speaker with 10 Inch Woofer for Mobile DJ and Musicians, Small Venues, Ceremonies...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,29,80,68,52.59,15.66,52.59,10500
202509,BoxFast,BFX42441630987X,3,48hs,Native Instruments Komplete Audio 2,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,114,62,73,171.99,13.78,171.99,19550
202509,BoxFast,BFX41767322385X,3,48hs,"AHUJA PORTABLE PA SYSTEM BSX-602DPM WITH, BLUETOOTH USB & ECHO EFFECT (RECHARGEABLE BATTERY), black",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,14,29,79,10.69,26.38,26.38,8950
202509,BoxFast,BFX45653027750X,2,72hs,Rode SMR Premium Microphone Shock mount,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,28,63,57,33.52,27.35,33.52,6750
202509,BoxFast,BFX45536916484X,1,72hs,Seraphic Wireless Karaoke Mic Rechargeable Bluetooth Singing Microphone With Audio Recording Bluetooth Speaker/Karaoke Mik...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,42,21,83,24.4,9.58,24.4,4200
202509,BoxFast,BFX43610771164X,1,72hs,SG Musical 16 Pcs Large Medium Small Extra Small 4 Size Guitar Fingertip Protectors Silicone Finger Guards For Ukulele Ele...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,6,72,27,3.89,28.79,28.79,4800
202509,BoxFast,BFX44239678582X,3,24hs,FIFINE (Renewed K669B Condenser Recording USB Microphone with Tripod Stand (Black),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,99,23,101,76.66,25.96,76.66,24400
202509,BoxFast,BFX41790977304X,2,72hs,BEE 10 Holes 40 Tone C Key Harmonica Mouth Organ Musical Instrument Gift Toy,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,103,33,104,117.83,27.84,117.83,13100
202509,BoxFast,BFX42191819574X,3,48hs,"Kannan Musical Instruments Carnatic Side Flute, 8 Holes (scale 2), Sandal with brown",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,47,9,55,7.76,21.22,21.22,7800
202509,BoxFast,BFX43144056652X,1,48hs,Native Instruments Traktor Kontrol X1 MK2,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,101,8,57,15.35,06.03,15.35,4300
202509,BoxFast,BFX48353017154X,1,24hs,"PKST Lapel Collar Mic 5 Metre Voice Recording Lavalier Microphone for Singing, Black (5 metre Collar Mic)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,93,33,62,63.43,5.94,63.43,15750
202509,BoxFast,BFX44984591683X,1,72hs,"Sennheiser Wireless Headset Mic XSW 1-ME3-A - Easy to use | Singers, Presenters, Wind instruments. Ideal for Speech, class...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,97,45,99,144.04,27.27,144.04,10500
202509,BoxFast,BFX44036612107X,3,24hs,Alesis ASP-1 Keyboard Sustain Pedal,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,97,3,25,2.42,15.26,15.26,8350
202509,BoxFast,BFX48961418430X,2,72hs,"TAMA, Hi-Hat Clutch (CL08)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,70,68,44,69.81,26.72,69.81,13100
202509,BoxFast,BFX41846495418X,2,48hs,"TONOR Microphone Isolation Shield, Mic Sound Absorbing Foam Reflector for Any Condenser Recording Equipment Studio (Black)",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,15,11,76,4.18,21.64,21.64,6300
202509,BoxFast,BFX46171695136X,2,24hs,Arsalan Singing Bowl | Tibetan Buddhist Prayer Instrument with Wooden Stick | Meditation Bowl | Music Therapy (Black01),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,111,80,85,251.6,6.45,251.6,19700
202509,BoxFast,BFX46238356854X,2,72hs,Sai Musical KATHAK GHUNGROO 1.6 cm Dancing Bells Anklets (100 Bell Pair),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,74,23,39,22.13,11.6,22.13,5250
202509,BoxFast,BFX43952909075X,1,48hs,"D'Addario J4305 Pro-Arte Nylon Classical Guitar Single String, Light Tension, Fifth String",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,109,31,18,20.27,29.04,29.04,5750
202509,BoxFast,BFX41844208383X,1,24hs,CAKE24 Wireless Singing Mike Multi-Function Bluetooth Karaoke Mic with Handheld Microphone Speaker for All Smart Phones (B...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,116,14,63,34.1,0.69,34.1,8100
202509,BoxFast,BFX43218917292X,2,72hs,"Kadence Ukulele 24"""" Concert Size Special wood Fluorocarbon strings ukulele (Rotten Wood Demi Cut)""""",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,49,59,93,89.62,29.37,89.62,13100
202509,BoxFast,BFX44839936265X,2,48hs,Casio CT-X700 61-Key Touch Sensitive Portable Keyboard with Carry Case (Black),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,24,8,5,0.32,3.21,3.21,2700
202509,BoxFast,BFX40597362777X,1,48hs,D'Addario NS Artist Capo - Metallic Grey Finish,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,8,10,7,0.19,8.23,8.23,2900
202509,BoxFast,BFX41854906678X,3,48hs,"Mudder Mic Cover Foam Microphone Windscreen for Blue Yeti, Yeti Pro Condenser Microphone",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,117,50,49,95.55,16.46,95.55,19550
202509,BoxFast,BFX40105878355X,2,48hs,Mexa For Kadence Guitar Bag/Case/All Size Kadence Guitar/Padded Quality Waterproof Fabric With Guitar Belt & Guitar Head C...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,111,70,70,181.3,25.33,181.3,15750
202509,BoxFast,BFX48974810193X,1,48hs,"Alvoxcon DUAL UHF Dynamic Handheld Wireless Microphone System for iPhone, Computer, Karaoke, Conference, DJ, Vocal Recordi...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,112,10,5,1.87,15.24,15.24,4300
202509,BoxFast,BFX45082145926X,2,72hs,"ATOOTFUSION Acoustic Foam Bass Trap Studio Foam 12"""" X 12"""" X 12"""" Soundproof Padding Wall Panels Corner Block Finish for Stu...""""",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,107,19,25,16.94,1.88,16.94,4500
202509,BoxFast,BFX46474268888X,3,24hs,"Clapbox Adjustable Snare Cajon CB65- Birch Wood, (H:50 W:30 L:30) - 3 Internal Snares + Clapbox Cajon Bag with Carry Handl...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,79,45,53,62.8,3.9,62.8,24400
202509,BoxFast,BFX48343291810X,1,48hs,Music Nomad MN105 Fretboard Oil Cleaner and Conditioner (Multicolour),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,64,10,37,7.89,11.34,11.34,3600
202509,BoxFast,BFX44338868480X,2,48hs,Wambooka Cymbals Flat Splash 8 Inch (20.3 cm) for Battery - Traditional Alloy Finish,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,119,26,87,89.73,9.74,89.73,15750
202509,BoxFast,BFX40691697730X,3,24hs,Khanjari Tambourine Hand Percussion Musical Instrument (Green),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,67,2,9,0.4,6.67,6.67,5600
202509,BoxFast,BFX44357060670X,2,72hs,miniDSP UMIK-1 USB Measurement Calibrated Microphone,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,78,41,108,115.13,25.22,115.13,13100
202509,BoxFast,BFX48413969741X,1,24hs,"ZHIZUKA MewTech Professional Condenser Microphone Kit Adjustable Scissor Arm Stand, Shock Mount, 3.5 mm Audio Jack Convert...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,27,58,24,12.53,0.9,12.53,4500
202509,BoxFast,BFX41169040783X,1,48hs,"Ektara Single String Indian Folk Musical Instrument, 21 Inches",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,90,34,56,57.12,24.9,57.12,12600
202509,BoxFast,BFX40237286337X,2,72hs,"Kadence UltraFlex 6 Inch Guitar Patch Cable, Guitar Effect Pedal Cables, Multicolor Pack of 3",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,99,22,119,86.39,27.66,86.39,13100
202509,BoxFast,BFX44800289017X,3,24hs,HEALLILY 2 Pairs of Finger Cymbals Kids Percussion Instrument Toys Copper Dance Finger Zills for Children Playing,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,82,35,81,77.49,18.94,77.49,24400
202509,BoxFast,BFX44779891033X,2,72hs,"Stranger Cube C29M- Vocal, Keyboard & Aux, USB Bluetooth Player With Cordless Microphone & Inbuilt Rechargeable Battery",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,61,42,120,102.48,18.8,102.48,13100
202509,BoxFast,BFX43965572068X,3,48hs,"Tech-Lobby Dynamic Wired Microphone with 3 Meter 6.35mm Jack Mono Connector Lead Ideal for Vocal, DJ, Singer, Karaoke and ...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,6,10,88,1.76,17.09,17.09,6700
202509,BoxFast,BFX41175269830X,1,48hs,kh Universal Microphone Shock Mount Silver 48MM-54mm Diameter Large Diameter Studio Condenser Mic,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,76,16,13,5.27,11.32,11.32,3600
202509,BoxFast,BFX43710958356X,1,72hs,hitone boss Mobile PA Amplifiers MPA-75,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,83,79,75,163.92,6.95,163.92,10500
202509,BoxFast,BFX42536540992X,3,24hs,"Softline Pro SP-DPPK Drum Practice Pad With Snare Drum Stand Adjustable Kit, Included 12 Inches Drum Pad Double Sided with...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,93,59,42,76.82,17.54,76.82,24400
202509,BoxFast,BFX43597681691X,1,24hs,Stagg EGG-50 Plastic Egg Shakers - White,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,115,11,95,40.06,0.14,40.06,9900
202509,BoxFast,BFX42688724626X,1,48hs,Hawk SXFG010 Gold Series XLR Male to Female Microphone Cable With Cable Tie - 3 Meter (Red Color),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,61,25,19,9.66,8.36,9.66,2900
202509,BoxFast,BFX41010844243X,2,24hs,"JBL (Renewed) Commercial CSLM20 Auxiliary Omnidirectional Lavalier Microphone, Earphone for Calls, Video Conferences, and ...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,100,34,109,123.53,19.72,123.53,19700
202509,BoxFast,BFX40053681215X,1,24hs,"Kids Electronic Karaoke Microphone - HANMUN Microphone & Adjustable Stand,Music Sing Along with Flashing Stage Lights",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,87,16,60,27.84,13.71,27.84,7200
202509,BoxFast,BFX42385240033X,2,72hs,MA XLR Male To Female Cable 3 pin Microphone Mic extension Balanced Audio Microphone Guitar Amplifier Mixer Cable (M - F)...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,102,76,71,183.46,0.14,183.46,13100
202509,BoxFast,BFX46029013482X,3,48hs,"East top Tremolo Harmonica Key of C, 24 Holes Tremolo Mouth Organ Musical Instrument Harmonica for Adults and Professional...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,8,21,9,0.5,8.19,8.19,4450
202509,BoxFast,BFX49568183690X,3,48hs,Yamaha TRBX174 4-String Electric Bass Guitar - Dark Blue Metallic,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,73,3,41,2.99,16.52,16.52,6700
202509,BoxFast,BFX47851734989X,3,72hs,"Maono Professional Microphone Sound Isolation Shield, with Aluminum Panel and Sound Absorbing Foam Reflector for Studio Re...",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,113,23,87,75.37,16.08,75.37,16300
202509,BoxFast,BFX47481254010X,1,24hs,AKG C411/PP Vibration Pickup for Stringed Instruments,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,80,48,116,148.48,04.02,148.48,15750
202509,BoxFast,BFX44176068482X,2,72hs,"GC-RD RED One Handed Trigger Guitar Metal Capo Quick Change For Ukulele, Electric And Acoustic Guitars,",music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,113,65,119,291.35,18.45,291.35,13100
202509,BoxFast,BFX41442912220X,2,24hs,SOUVENIR Professional Microphone Stand with Flexible Dual Layered Wind Pop Filter for Condenser Microphone | 360° Goosenec...,music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,8,28,67,5,29.97,29.97,9000
202509,BoxFast,BFX48642601115X,1,48hs,CERO ® 3D Printed Music Book Stand Hanger Clip (Black PLA Plastic),music,Musical Instruments & Professional Audio,Musical_Instruments_and_Professional_Audio,65,23,34,16.94,17.59,17.59,4300
